,GridName,GridRows,GridColumns,NumOfAgents,NumOfObstacles,InstanceId,BranchingFactor,ObstacleDensity,AvgDistanceToGoal,MaxDistanceToGoal,MinDistanceToGoal,AvgStartDistances,AvgGoalDistances,PointsAtSPRatio,A*+OD+ID Success,A*+OD+ID Runtime,A*+OD+ID Solution Cost,A*+OD+ID Expanded,A*+OD+ID Generated,A*+OD+ID Max Group Size,A*+OD+ID Min Group Size,A*+OD+ID Max Group,A*+OD+ID Solution Depth,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Success,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Solution Cost,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Expanded (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Generated (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Closed List Hits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Partial Expansions (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Adoptions (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Pruning Successes (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Pruning Failures (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Nodes Expanded With Goal Cost (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Look Ahead Nodes Created (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Conflicts Bypassed With Adoption (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Semi-Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Non-Cardinal Conflict Splits (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes MDDs Built (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Nodes Pushed Back (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Restarts (HL),MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Max Group Size (HL),EPEA*/SIC Expanded,EPEA*/SIC Generated,EPEA*/SIC Reopened,EPEA*/SIC BPMX boosts,EPEA*/SIC Closed List Hits,EPEA*/SIC Reopened With Old H,EPEA*/SIC H Updated From Other Area,EPEA*/SIC Max expansion delay,EPEA*/SIC Quick Insertions,EPEA*/SIC Quick Insertions Cancelled,EPEA*/SIC Expanded Full States,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Quick Insertions,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Quick Insertions Cancelled,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Max Group,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Solution Depth,Basic-CBS/(A*/SIC)+ID Success,Basic-CBS/(A*/SIC)+ID Runtime,Basic-CBS/(A*/SIC)+ID Solution Cost,Basic-CBS/(A*/SIC)+ID Expanded,Basic-CBS/(A*/SIC)+ID Generated,Basic-CBS/(A*/SIC)+ID Max Group Size,Basic-CBS/(A*/SIC)+ID Min Group Size,Basic-CBS/(A*/SIC)+ID Max Group,Basic-CBS/(A*/SIC)+ID Solution Depth,ICTS 3E +ID Success,ICTS 3E +ID Runtime,ICTS 3E +ID Solution Cost,ICTS 3E +ID Expanded,ICTS 3E +ID Generated,ICTS 3E +ID Max Group Size,ICTS 3E +ID Min Group Size,ICTS 3E +ID Max Group,ICTS 3E +ID Solution Depth,EPEA*+ID Success,EPEA*+ID Runtime,EPEA*+ID Solution Cost,EPEA*+ID Expanded,EPEA*+ID Generated,EPEA*+ID Max Group Size,EPEA*+ID Min Group Size,EPEA*+ID Max Group,EPEA*+ID Solution Depth,Unnamed: 85,Y,Y Success,Y Runtime,GridSize,Sparsity
112,ost003d,194,194,65,24422,1,2.7105054312137598e+45,0.6489,114.738461538462,245,14,151.2159,145.8695,0.07184611,0,300063.999499999,-2,158393,298287,4,1,4,3,0,300008.97200000304,-2,212,340,4,0,0,0,0,58,0,0,29,18,85,0,0,0,2,2022789,1578113,13441,0,5620262,0,0,45430,1205177,129456,1523674,108,51,2,2,0,300073.631099999,-2,14550,32285,12,1,12,1,1,55921.1402999982,7464,14314,31794,3,1,3,6,0,300013.659599997,-2,124653,104962,4,1,4,3,,ICTS 3E +ID Runtime,1,55921.1402999982,37636,0.004919025276222189
113,brc202d,481,530,65,211779,1,2.7105054312137598e+45,0.830734,154.969230769231,403,19,391.2737,381.9002,0.02319852,1,17661.5332000032,10075,22967,55083,2,1,2,2,0,300006.253400005,-2,75,128,0,0,0,0,0,74,0,0,10,13,30,0,0,0,3,1099427,934123,4254,0,5077616,0,0,153812,722121,95676,897810,49,19,3,0,1,14943.5560000017,10075,10485,28426,7,1,7,2,1,5006.29699999839,10075,10444,28341,2,1,2,2,1,4939.50530000031,10075,18685,34704,2,1,2,2,,EPEA*+ID Runtime,1,4939.50530000031,254930,0.001506338207689277
114,den502d,251,211,65,25726,2,2.7105054312137598e+45,0.4857537,99.0615384615385,263,5,89.7077,78.4993,0.08275901,1,64858.6350000054,6441,117137,217740,2,1,2,2,0,300033.11039999896,-2,71,110,0,22,0,0,0,70,0,0,10,35,16,0,0,0,2,1477492,575323,2539,0,5621461,0,0,995155,532655,11793,555706,58,13,2,0,1,16691.1915000007,6441,10887,26925,2,1,2,2,1,19443.723399996798,6441,10889,26925,2,1,2,2,1,26471.8087000027,6441,80880,79452,2,1,2,2,,Basic-CBS/(A*/SIC)+ID Runtime,1,16691.1915000007,52961,0.002386634844868735
115,ost003d,194,194,65,24422,2,2.7105054312137598e+45,0.6489,109.66153846153799,314,1,153.1823,149.9636,0.07490169,0,300063.273699999,-2,45658,111401,4,1,4,0,0,300019.7086,-2,237,314,17,4,0,0,0,31,0,0,20,35,43,0,0,0,3,860193,618246,2428,0,6046552,0,0,199179,529209,29173,583745,123,24,3,2,0,301298.230299994,-2,10611,24436,19,1,19,0,0,300010.02309999603,-2,8230,19999,5,1,5,0,0,300024.051899999,-2,27603,33526,4,1,4,0,,ICTS 3E +ID Runtime,0,300010.02309999603,37636,0.004919025276222189
116,brc202d,481,530,65,211779,2,2.7105054312137598e+45,0.830734,130.461538461538,435,4,401.9236,371.5823,0.02210411,1,31193.8302999958,8482,13632,34716,2,1,2,2,0,300015.8807,-2,91,124,10,0,0,0,0,23,0,0,10,12,21,0,0,0,3,929453,716353,6920,0,5592335,0,0,126914,532903,54023,688461,52,1,3,1,1,31337.6465000063,8482,8674,23976,2,1,2,2,1,31411.5482000038,8482,8676,23976,2,1,2,2,1,31250.435599997596,8482,11929,26531,2,1,2,2,,A*+OD+ID Runtime,1,31193.8302999958,254930,0.001506338207689277
117,den502d,251,211,70,25726,0,8.470329472543e+48,0.4857537,97.07142857142858,243,7,88.57143,90.13883,0.0803799,1,27884.1745000035,6802,77762,164097,2,1,2,7,0,300012.757399999,-2,123,196,0,0,0,0,0,29,0,0,30,12,31,0,0,0,2,1757133,1328992,8990,0,5618482,0,0,56299,1148985,59916,1264682,70,4,2,1,0,300011.623499997,-2,8979,23279,2,1,2,0,1,18092.8077999949,6802,8997,23303,2,1,2,7,1,18463.4263999984,6802,54138,58109,2,1,2,7,,ICTS 3E +ID Runtime,1,18092.8077999949,52961,0.0025702221406278683
118,ost003d,194,194,70,24422,0,8.470329472543e+48,0.6489,116.92857142857099,374,15,165.9143,153.4406,0.0803486,0,300028.86999999697,-2,406232,884163,3,1,3,10,0,300023.047200002,-2,315,454,13,0,0,0,0,38,0,0,10,39,103,0,0,0,3,1274924,1059887,1884,0,4792868,0,0,67320,761585,111270,1033165,198,35,3,1,0,300012.993199997,-2,12711,29145,2,1,2,0,0,300005.851500005,-2,12755,29219,3,1,3,10,1,295618.160099998,8197,593697,477798,3,1,3,12,,EPEA*+ID Runtime,1,295618.160099998,37636,0.005297411835931588
119,brc202d,481,530,70,211779,0,8.470329472543e+48,0.830734,138.457142857143,374,11,386.9356,400.4495,0.02397521,1,41016.3030999973,9698,106562,234579,2,1,2,6,0,300020.452,-2,264,329,19,10,0,0,0,99,0,0,10,19,65,0,0,0,3,1628551,1531621,5685,0,4725264,0,0,78073,1186896,218168,1471855,154,23,3,2,0,300017.810000002,-2,11541,30000,2,1,2,0,1,24015.098100006602,9698,11557,30020,2,1,2,6,1,23491.4016000032,9698,70581,77856,2,1,2,6,,EPEA*+ID Runtime,1,23491.4016000032,254930,0.0016222103775115292
120,den502d,251,211,70,25726,1,8.470329472543e+48,0.4857537,112.657142857143,292,3,101.6374,97.87324,0.1005457,1,229184.99019999802,7890,259458,476554,2,1,2,4,0,300024.155000001,-2,59,108,0,0,0,0,0,58,0,0,11,16,22,0,0,0,2,2128655,1415613,4244,0,7055274,0,0,377572,1318555,40433,1404020,37,7,2,0,1,189953.70619999603,7890,12988,32148,8,1,8,4,1,31647.6612999961,7890,12921,32006,2,1,2,4,1,56648.036700002805,7890,177979,156151,2,1,2,4,,ICTS 3E +ID Runtime,1,31647.6612999961,52961,0.0025702221406278683
121,ost003d,194,194,70,24422,1,8.470329472543e+48,0.6489,112.014285714286,396,8,155.4483,157.196,0.07633649,0,300053.918499999,-2,129505,248436,3,1,3,6,0,300003.84589999897,-2,79,139,0,0,0,0,0,78,0,0,10,23,27,0,0,0,3,810316,649649,15949,0,4959534,0,0,85084,417679,47903,604251,59,16,3,0,0,300019.3112,-2,16069,35350,35,1,35,0,0,300003.400300004,-2,15369,34025,3,1,3,6,0,300017.179100007,-2,91265,91462,3,1,3,6,,ICTS 3E +ID Runtime,0,300003.400300004,37636,0.005297411835931588
122,brc202d,481,530,70,211779,1,8.470329472543e+48,0.830734,124.2,396,7,416.8708,423.7151,0.02387322,1,10442.4786999971,8696,53836,107279,2,1,2,2,0,300002.34290000104,-2,90,136,0,15,0,0,0,89,0,0,0,18,43,0,0,0,2,1915734,1252519,2881,0,6348534,0,0,70679,1123028,41409,1215692,60,30,2,0,1,25552.6407999992,8696,9244,24707,2,1,2,2,1,26788.4068000019,8696,9247,24711,2,1,2,2,1,28928.5669999942,8696,39164,47064,2,1,2,2,,A*+OD+ID Runtime,1,10442.4786999971,254930,0.0016222103775115292
123,den502d,251,211,70,25726,2,8.470329472543e+48,0.4857537,100.92857142857099,252,10,92.39558000000001,91.62817,0.08746058,1,48390.5036000013,7068,90219,176154,2,1,2,3,0,300017.837700002,-2,78,136,0,8,0,0,0,66,0,0,16,24,26,0,0,0,2,1582290,1066172,7784,0,5207794,0,0,128307,985449,32683,1037664,64,6,2,1,1,15167.8451000005,7068,8304,22428,2,1,2,3,1,21281.382299996898,7068,8309,22430,2,1,2,3,1,20498.5737000033,7068,62627,63782,2,1,2,3,,Basic-CBS/(A*/SIC)+ID Runtime,1,15167.8451000005,52961,0.0025702221406278683
124,ost003d,194,194,70,24422,2,8.470329472543e+48,0.6489,122.514285714286,371,10,155.4101,148.2793,0.08088001,0,300024.913800001,-2,270608,616042,3,1,3,3,0,300020.431299999,-2,190,246,3,48,0,0,0,45,0,0,18,56,33,0,0,0,3,1490459,734125,6268,0,5510387,0,0,946929,593725,46337,698454,145,21,3,1,0,300018.231799997,-2,17470,38171,7,1,7,3,0,300006.498000003,-2,17439,38124,3,1,3,3,0,300017.035600007,-2,149734,134077,3,1,3,3,,ICTS 3E +ID Runtime,0,300006.498000003,37636,0.005297411835931588
125,brc202d,481,530,70,211779,2,8.470329472543e+48,0.830734,137.328571428571,374,7,411.4189,423.9602,0.02426156,0,300045.181199998,-2,41024,103706,3,1,3,5,0,300019.542400002,-2,343,440,14,0,0,0,0,193,0,0,39,10,62,0,0,0,2,2180246,1892407,1835,0,5358786,0,0,22322,1535877,189101,1815229,184,39,2,5,0,300333.49639999896,-2,12459,31635,6,1,6,4,0,300014.058699995,-2,11617,29953,4,1,4,5,0,300179.637000009,-2,328060,250850,4,1,4,5,,ICTS 3E +ID Runtime,0,300014.058699995,254930,0.0016222103775115292
126,den502d,251,211,75,25726,0,2.64697796016969e+52,0.4857537,98.8266666666667,248,7,90.29614000000001,87.73088,0.1002247,0,300044.43259999197,-2,227933,416488,3,1,3,2,0,300013.575599998,-2,56,91,0,9,0,0,0,55,0,0,10,9,25,0,0,0,2,1697027,1108117,2089,0,5945805,0,0,148328,1041809,22258,1083087,44,13,2,0,1,63657.9155000001,7416,10197,26483,11,1,11,4,0,300004.52129998803,-2,10128,26334,2,1,2,2,0,300013.75360000104,-2,156107,136893,3,1,3,2,,Basic-CBS/(A*/SIC)+ID Runtime,1,63657.9155000001,52961,0.002753809436387002
127,ost003d,194,194,75,24422,0,2.64697796016969e+52,0.6489,107.56,304,10,147.1004,145.6253,0.07939207,0,300052.97040000604,-2,68784,168435,4,1,4,6,0,300022.006699994,-2,284,407,5,8,0,0,0,104,0,0,14,42,80,0,0,0,3,1707663,1552551,4830,0,4490037,0,0,32205,1253489,172978,1515766,140,21,3,2,0,300059.0748,-2,14275,32295,6,1,6,2,1,192499.20380000802,8081,14269,32346,4,1,4,14,1,138139.854599997,8081,436152,377974,4,1,4,14,,EPEA*+ID Runtime,1,138139.854599997,37636,0.005675798395640987
128,brc202d,481,530,75,211779,0,2.64697796016969e+52,0.830734,124.226666666667,493,13,426.3698,410.0098,0.02377515,1,58254.638999998606,9319,33304,85112,2,1,2,2,0,300011.655100003,-2,248,324,0,13,0,0,0,247,0,0,0,15,74,0,0,0,2,1745268,1629255,3187,0,4269932,0,0,14180,1203736,111796,1467322,175,40,2,0,0,300049.63089999603,-2,9656,26389,4,1,4,0,1,57156.2230000049,9319,9659,26391,2,1,2,2,1,56904.0122999996,9319,25781,38217,2,1,2,2,,EPEA*+ID Runtime,1,56904.0122999996,254930,0.0017380825473337813
129,den502d,251,211,75,25726,1,2.64697796016969e+52,0.4857537,100.68,248,9,98.73438,85.13051999999999,0.09497555,0,300034.729400009,-2,28002,80888,2,1,2,1,0,300002.331799999,-2,130,189,5,10,0,0,0,129,0,0,0,32,42,0,0,0,3,1542644,1422164,986,0,5467291,0,0,115977,1138577,183427,1362066,93,3,3,0,0,300009.351699993,-2,12925,32061,2,1,2,0,0,300000.52249999304,-2,12936,32074,3,1,3,2,0,300021.534400001,-2,20332,39557,2,1,2,1,,ICTS 3E +ID Runtime,0,300000.52249999304,52961,0.002753809436387002
130,ost003d,194,194,75,24422,1,2.64697796016969e+52,0.6489,106.253333333333,258,8,149.0618,146.8975,0.07742587,0,300043.081799999,-2,73815,208035,3,1,3,1,0,300011.966499999,-2,158,230,10,10,0,0,0,64,0,0,25,31,36,0,0,0,3,1125317,1068297,2215,0,4741550,0,0,30250,818042,129324,1037263,86,13,3,3,0,300097.302200004,-2,12665,29002,3,1,3,1,0,300009.001100004,-2,12667,28998,3,1,3,1,0,300023.802900001,-2,44275,61036,3,1,3,1,,ICTS 3E +ID Runtime,0,300009.001100004,37636,0.005675798395640987
131,brc202d,481,530,75,211779,1,2.64697796016969e+52,0.830734,129.346666666667,346,7,400.4709,385.654,0.024787200000000002,1,13086.6070000082,9701,10158,27564,1,1,1,0,1,1380.88330000639,9701,14,26,0,3,0,0,0,14,0,0,0,7,7,0,0,0,1,14255,16616,7,0,9304,0,0,1516,12774,1910,13878,14,8,1,0,1,13437.8602000028,9701,10158,27564,1,1,1,0,1,13201.7873000056,9701,10158,27564,1,1,1,0,1,13430.083099991101,9701,10158,27564,1,1,1,0,,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,1380.88330000639,254930,0.0017380825473337813
132,den502d,251,211,75,25726,2,2.64697796016969e+52,0.4857537,93.4933333333333,266,6,82.61263000000001,86.95614,0.08883896,1,16075.1859000027,7014,11923,31546,2,1,2,2,0,300022.60320000397,-2,153,220,0,12,0,0,0,152,0,0,0,44,35,0,0,0,2,978869,1019749,2381,0,3200046,0,0,211474,846230,66535,938179,117,30,2,0,1,16977.1349000037,7014,7300,20705,3,1,3,2,1,15722.1339000016,7014,7301,20706,2,1,2,2,1,16015.012099996202,7014,11739,22964,2,1,2,2,,ICTS 3E +ID Runtime,1,15722.1339000016,52961,0.002753809436387002
133,ost003d,194,194,75,24422,2,2.64697796016969e+52,0.6489,123.0,365,4,152.3102,154.6519,0.08398873,0,300060.49760000396,-2,81889,180906,4,1,4,8,0,300018.805700004,-2,180,258,0,20,0,0,0,179,0,0,10,39,49,0,0,0,3,889514,934741,251465,0,3432514,0,0,107084,687649,108182,841666,135,26,3,0,0,300015.944100007,-2,14972,33952,2,1,2,0,0,300000.530000001,-2,15003,33993,4,1,4,8,0,300010.210600004,-2,58172,67508,4,1,4,8,,ICTS 3E +ID Runtime,0,300000.530000001,37636,0.005675798395640987
134,brc202d,481,530,75,211779,2,2.64697796016969e+52,0.830734,133.16,437,3,429.9074,399.3902,0.02317499,1,40229.302100002795,9991,32186,77995,2,1,2,4,0,300017.412499994,-2,490,579,24,30,0,0,0,51,0,0,20,38,85,0,0,0,2,2061856,1904988,1830,0,5121729,0,0,9204,1473377,232178,1701694,333,47,2,3,1,66194.799999997,9991,10714,29020,7,1,7,4,1,39062.0846000016,9991,10595,28781,2,1,2,4,1,39827.367400005496,9991,26501,39804,2,1,2,4,,ICTS 3E +ID Runtime,1,39062.0846000016,254930,0.0017380825473337813
135,den502d,251,211,80,25726,0,8.27180612553028e+55,0.4857537,118.1875,292,6,87.14105,91.1963,0.11291330000000001,0,300048.247799993,-2,25845,59170,3,1,3,0,0,300026.66570000397,-2,62,114,0,2,0,0,0,30,0,0,20,16,18,0,0,0,2,758107,597487,2532,0,4448317,0,0,545921,514386,38426,573815,36,2,2,1,1,231712.31600000002,9459,12532,32560,19,1,19,4,0,300003.428899989,-2,12077,31772,3,1,3,0,1,177525.029799998,9459,247662,218783,3,1,3,4,,EPEA*+ID Runtime,1,177525.029799998,52961,0.0029373967321461355
136,ost003d,194,194,80,24422,0,8.27180612553028e+55,0.6489,115.875,313,7,160.2336,157.8009,0.08871825,0,300104.144900009,-2,93693,222507,3,1,3,8,0,300068.464000002,-2,121,214,0,10,0,0,0,106,0,0,11,68,24,0,0,0,3,491583,435924,2889,0,4312980,0,0,298579,284328,32349,389871,94,10,3,1,0,300014.64720000303,-2,17658,39311,12,1,12,6,0,300017.841499999,-2,17477,38913,3,1,3,12,0,300015.2007,-2,310996,243005,3,1,3,12,,Basic-CBS/(A*/SIC)+ID Runtime,0,300014.64720000303,37636,0.006054184955350386
137,brc202d,481,530,80,211779,0,8.27180612553028e+55,0.830734,138.7,488,8,423.3123,385.0784,0.02668576,1,36009.625999987096,11102,30882,75962,2,1,2,6,0,300017.497299999,-2,111,167,0,2,0,0,0,103,0,0,16,2,40,0,0,0,2,667790,707017,37,0,1613087,0,0,27505,587686,71473,660046,67,36,2,2,1,152827.076399997,11102,12589,33397,11,1,11,6,1,35499.8452000022,11102,12387,32973,2,1,2,6,1,35645.863399997404,11102,24394,42436,2,1,2,6,,ICTS 3E +ID Runtime,1,35499.8452000022,254930,0.0018539547171560334
138,den502d,251,211,80,25726,1,8.27180612553028e+55,0.4857537,101.1375,261,3,78.60802,76.90278,0.10528499999999999,1,19261.6656000018,8093,28824,62979,2,1,2,2,1,52354.4195000082,8093,50,68,10,1,0,0,0,8,0,0,10,1,17,0,0,0,2,398637,285568,652,0,1184917,0,0,28447,255221,10616,274785,18,5,2,2,1,15546.1480999887,8093,10629,27914,2,1,2,2,1,17250.3769000024,8093,10631,27914,2,1,2,2,1,15373.0150000006,8093,22840,37169,2,1,2,2,,EPEA*+ID Runtime,1,15373.0150000006,52961,0.0029373967321461355
139,ost003d,194,194,80,24422,1,8.27180612553028e+55,0.6489,99.5875,270,4,147.7374,139.1358,0.08093315,0,300039.049600005,-2,11420,28253,3,1,3,0,0,300025.07879999303,-2,62,96,10,0,0,0,0,29,0,0,16,13,15,0,0,0,2,322812,340293,704,0,1725508,0,0,239629,289070,30497,319031,29,1,2,1,0,300062.8257,-2,9422,22773,3,1,3,2,0,300002.265799999,-2,9388,22700,3,1,3,0,0,300008.52410000603,-2,10561,23877,3,1,3,0,,ICTS 3E +ID Runtime,0,300002.265799999,37636,0.006054184955350386
140,brc202d,481,530,80,211779,1,8.27180612553028e+55,0.830734,116.5125,378,5,427.88300000000004,422.9969,0.0257404,1,24147.8394000083,9322,11588,32451,2,1,2,1,1,6992.40770000219,9322,57,97,0,12,0,0,0,6,0,0,10,20,21,0,0,0,2,58785,59896,17,0,50617,0,0,1519,45626,7693,50407,49,10,2,1,1,24762.9294999987,9322,10185,27045,2,1,2,1,1,25621.6300999969,9322,10186,27043,2,1,2,1,1,25473.7071999907,9322,10899,27787,2,1,2,1,,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,6992.40770000219,254930,0.0018539547171560334
141,den502d,251,211,80,25726,2,8.27180612553028e+55,0.4857537,114.7125,259,1,100.5312,99.19414,0.10401989999999998,0,300024.695899993,-2,151683,355674,3,1,3,4,0,300027.833800003,-2,123,178,9,0,0,0,0,87,0,0,10,20,34,0,0,0,3,1240412,1292776,2486,0,4836427,0,0,60445,955829,180056,1210864,84,22,3,1,0,300024.969899997,-2,12807,32585,2,1,2,0,0,300067.417699993,-2,12823,32605,3,1,3,4,0,300006.70579999697,-2,104950,99990,3,1,3,4,,EPEA*+ID Runtime,0,300006.70579999697,52961,0.0029373967321461355
142,ost003d,194,194,80,24422,2,8.27180612553028e+55,0.6489,103.7875,346,11,138.3469,158.2176,0.08560953,0,300086.323400006,-2,80919,192775,3,1,3,7,0,300012.509399995,-2,480,614,10,30,0,0,0,61,0,0,15,90,69,0,0,0,2,1612501,1475373,19764,0,4280266,0,0,89357,1126227,146754,1397541,344,39,2,4,0,300008.90880000603,-2,13864,31614,7,1,7,0,0,300005.340599999,-2,13022,29910,3,1,3,7,0,300027.971799999,-2,45645,52998,3,1,3,7,,ICTS 3E +ID Runtime,0,300005.340599999,37636,0.006054184955350386
143,brc202d,481,530,80,211779,2,8.27180612553028e+55,0.830734,118.3875,519,4,391.5546,407.0636,0.02279449,1,35159.872899994305,9471,10686,28567,1,1,1,0,1,1729.4496999979,9471,15,27,0,4,0,0,0,15,0,0,0,8,7,0,0,0,1,19271,21118,9,0,14170,0,0,3677,17003,1468,18183,14,4,1,0,1,36089.2276000082,9471,10686,28567,1,1,1,0,1,36012.275000006004,9471,10686,28567,1,1,1,0,1,35971.3076000065,9471,10686,28567,1,1,1,0,,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,1,1729.4496999979,254930,0.0018539547171560334
144,den502d,251,211,85,25726,0,2.5849394142282097e+59,0.4857537,102.94117647058799,262,0,96.4985,92.46621,0.1098355,0,300030.43160000397,-2,66119,152858,3,1,3,1,0,300014.826700002,-2,150,196,21,0,0,0,0,127,0,0,0,1,66,0,0,0,2,1943850,1748185,1740,0,5378122,0,0,33574,1606166,92245,1707689,87,25,2,1,0,300008.9595,-2,14143,35445,2,1,2,1,0,300000.691200003,-2,11447,30046,3,1,3,1,0,300013.542500004,-2,43878,56831,3,1,3,1,,ICTS 3E +ID Runtime,0,300000.691200003,52961,0.003120984027905269
145,ost003d,194,194,85,24422,0,2.5849394142282097e+59,0.6489,105.952941176471,305,9,142.4394,147.8977,0.08242109,0,300035.13519999397,-2,20459,50185,3,1,3,2,0,300010.37520000304,-2,146,209,10,0,0,0,0,35,0,0,10,14,49,0,0,0,3,857446,726500,907,0,4047121,0,0,149030,612515,77017,706059,77,22,3,1,0,300058.76560001104,-2,13775,31762,2,1,2,0,0,300016.43779999,-2,13783,31772,3,1,3,2,0,300026.46949999,-2,238101,196855,3,1,3,12,,MA-CBS-Global-10/(EPEA*/SIC) choosing the first conflict in CBS nodes Runtime,0,300010.37520000304,37636,0.006432571515059785
146,brc202d,481,530,85,211779,0,2.5849394142282097e+59,0.830734,144.035294117647,599,12,414.2971,406.1357,0.02668576,0,300033.83190000104,-2,76288,159390,3,1,3,4,0,300031.747800007,-2,249,317,0,71,0,0,0,248,0,0,10,94,35,0,0,0,4,981145,824512,570,0,3381953,0,0,48991,609674,63095,753911,209,14,4,0,1,140837.063700005,12251,14185,37141,5,1,5,8,1,155324.0634,12251,14188,37180,3,1,3,8,0,300010.805600002,-2,61689,68201,3,1,3,4,,Basic-CBS/(A*/SIC)+ID Runtime,1,140837.063700005,254930,0.0019698268869782856
147,den502d,251,211,85,25726,1,2.5849394142282097e+59,0.4857537,120.55294117647101,264,30,92.91984000000001,96.83310999999999,0.1119692,0,300045.069700003,-2,29321,73979,3,1,3,2,0,300066.427900001,-2,162,209,30,0,0,0,0,10,0,0,20,10,47,0,0,0,2,1416702,1052216,8991,0,6049654,0,0,205042,913105,49488,1002930,65,14,2,4,0,300022.759599999,-2,18976,46437,2,1,2,1,0,304784.821099997,-2,18997,46475,4,1,4,2,0,300017.216700003,-2,119131,125019,4,1,4,2,,EPEA*+ID Runtime,0,300017.216700003,52961,0.003120984027905269
148,ost003d,194,194,85,24422,1,2.5849394142282097e+59,0.6489,119.44705882352899,345,2,153.9272,166.1094,0.09310235,0,300029.100700006,-2,102589,198650,3,1,3,4,0,300008.08079999697,-2,167,247,1,20,0,0,0,166,0,0,0,39,62,0,0,0,2,1900111,1680241,13151,0,4823596,0,0,53696,1303083,192141,1639001,115,19,2,0,0,300050.588699996,-2,16611,37681,6,1,6,3,0,300004.984600008,-2,16619,37697,3,1,3,8,0,300017.287200004,-2,81886,81022,3,1,3,4,,ICTS 3E +ID Runtime,0,300004.984600008,37636,0.006432571515059785
149,brc202d,481,530,85,211779,1,2.5849394142282097e+59,0.830734,132.27058823529399,395,5,433.2957,436.139,0.02592869,1,67651.1934999973,11251,122583,244137,2,1,2,8,0,300006.8301,-2,174,232,0,37,0,0,0,158,0,0,12,37,46,0,0,0,3,1370326,1118957,500,0,4845305,0,0,27144,883269,112910,1076945,123,17,3,2,1,105217.8433,11251,12255,32600,7,1,7,8,1,63517.4112000018,11251,12202,32492,2,1,2,8,1,60431.480200007594,11251,101415,87626,2,1,2,8,,EPEA*+ID Runtime,1,60431.480200007594,254930,0.0019698268869782856
150,den502d,251,211,85,25726,2,2.5849394142282097e+59,0.4857537,110.929411764706,247,14,94.57155,95.8985,0.1190499,0,300056.644900009,-2,321363,754495,3,1,3,2,0,300031.498699993,-2,77,139,0,2,0,0,0,76,0,0,10,13,41,0,0,0,2,894741,829192,578,0,4163273,0,0,439022,697619,59866,775105,55,2,2,0,0,300022.45710000396,-2,16489,40792,4,1,4,0,0,300043.415399998,-2,16491,40788,3,1,3,2,0,300015.797399998,-2,197058,194115,3,1,3,2,,EPEA*+ID Runtime,0,300015.797399998,52961,0.003120984027905269
151,ost003d,194,194,85,24422,2,2.5849394142282097e+59,0.6489,114.44705882352899,295,2,155.1075,155.6936,0.09044532,1,98886.58339999619,9735,222829,584838,3,1,3,7,0,300011.380500004,-2,163,244,0,10,0,0,0,162,0,0,11,14,66,0,0,0,2,1705248,1217689,9666,0,5499813,0,0,32993,1042918,59774,1170720,106,25,2,0,0,300012.6426,-2,13927,32397,11,1,11,0,1,48911.8109999895,9735,12874,30274,3,1,3,7,1,16996.7207999974,9735,110046,107775,3,1,3,7,,EPEA*+ID Runtime,1,16996.7207999974,37636,0.006432571515059785
152,brc202d,481,530,85,211779,2,2.5849394142282097e+59,0.830734,111.082352941176,299,8,395.9179,400.2222,0.02483819,1,112358.78560000699,9448,158813,314438,2,1,2,6,0,300020.559799999,-2,252,348,14,31,0,0,0,102,0,0,30,69,42,0,0,0,3,1430710,1021170,7501,0,4276755,0,0,156279,862331,56855,981689,135,34,3,4,0,300055.830199987,-2,9828,26708,4,1,4,4,1,37468.1893999875,9448,9829,26698,2,1,2,6,1,46843.1045999974,9448,121882,101620,2,1,2,6,,ICTS 3E +ID Runtime,1,37468.1893999875,254930,0.0019698268869782856
